gene,log2FoldChange
evm.TU.HiC_scaffold_26.6,-0.278898208671083
evm.TU.HiC_scaffold_94.14,-0.10221149841097
evm.TU.HiC_scaffold_94.15,0.0400340573331706
evm.TU.HiC_scaffold_7.1,-0.034603022182677
evm.TU.HiC_scaffold_68.7,0.0887261617474192
evm.TU.HiC_scaffold_68.8,0.250116066642152
evm.TU.HiC_scaffold_68.9,0.726126347553101
evm.TU.HiC_scaffold_68.10,0.407823946471339
evm.TU.HiC_scaffold_85.13,0.134289724929735
evm.TU.HiC_scaffold_84.22,-0.545103907753765
evm.TU.HiC_scaffold_84.23,0.0201609558740854
evm.TU.HiC_scaffold_29.19,-0.134437702732704
evm.TU.HiC_scaffold_20.3,0.174382204557784
evm.TU.HiC_scaffold_74.8,0.237490947636045
evm.TU.HiC_scaffold_6952.1,0.0754578695791976
evm.TU.HiC_scaffold_33.7,-0.0692255878133105
evm.TU.HiC_scaffold_50.19,-0.114740998307344
evm.TU.HiC_scaffold_16.14,-0.525457134197556
evm.TU.HiC_scaffold_16.15,0.114348813714684
evm.TU.HiC_scaffold_85.14,0.149165232673004
evm.TU.HiC_scaffold_95.12,0.93633253413423
evm.TU.HiC_scaffold_19.10,0.0514618688162605
evm.TU.HiC_scaffold_19.11,-0.100931465052131
evm.TU.HiC_scaffold_1039.1,-0.20006613995388
evm.TU.HiC_scaffold_103.10,0.189606812048859
evm.TU.HiC_scaffold_84.24,-0.249019166505193
evm.TU.HiC_scaffold_93.1,2.56401390651405
evm.TU.HiC_scaffold_93.2,-0.350853482882662
evm.TU.HiC_scaffold_86.8,0.195210363099836
evm.TU.HiC_scaffold_20.4,-0.115318539699647
evm.TU.HiC_scaffold_20.5,-0.146246892988916
evm.TU.HiC_scaffold_102.15,-0.236176766369385
evm.TU.HiC_scaffold_93.3,-0.33883108293227
evm.TU.HiC_scaffold_93.5,-0.373927767211522
evm.TU.HiC_scaffold_92.28,0.026424224123878
evm.TU.HiC_scaffold_92.30,0.301189651912629
evm.TU.HiC_scaffold_65.7,0.139141495013952
evm.TU.HiC_scaffold_65.8,0.671014044306737
evm.TU.HiC_scaffold_104.17,-0.0723694430275331
evm.TU.HiC_scaffold_41.6,0.233274653825419
evm.TU.HiC_scaffold_20.6,0.242988220766625
evm.TU.HiC_scaffold_79.19,-0.10173059713962
evm.TU.HiC_scaffold_78.17,-0.105052062627428
